,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2245,48,9,178,184,42,2,0,1,18,4,9,0,1,76000,84850
2246,48,9,250,189,41,2,0,1,18,4,9,0,1,82000,70850
2247,26,30,191,531,39,2,1,2,2,9,9,0,1,124000,105500
2248,48,9,178,184,42,2,0,1,18,4,9,0,1,50000,88850
2249,48,9,178,184,42,2,0,1,18,4,9,0,1,38000,90850
2250,48,9,178,184,42,2,0,1,18,4,9,0,1,56000,90850
2251,48,9,178,771,42,2,2,2,18,4,9,0,1,82000,94850
2252,48,9,178,184,41,2,0,1,18,4,9,0,1,99000,68850
2253,48,9,178,184,40,2,0,1,18,9,9,0,1,110000,76500
2254,48,9,178,184,41,2,0,1,18,4,9,0,1,97000,81750
2255,48,9,178,779,43,2,0,2,18,18,9,0,1,48600,125900
2256,48,9,354,0,21,1,0,3,1,18,9,1,1,107000,19000
2257,45,9,282,177,32,2,0,1,17,11,5,1,1,200000,37000
2258,45,9,335,265,24,1,0,2,17,17,9,1,1,248000,21500
2259,45,9,250,183,34,2,2,1,17,9,9,1,1,241000,51900
2260,45,9,69,174,38,2,0,1,17,16,6,1,1,250000,85000
2261,42,9,250,773,37,2,0,2,2,11,9,1,1,220000,57500
2262,36,9,250,189,40,2,0,2,17,4,9,1,1,320000,53500
2263,36,9,94,1739,32,2,0,1,15,9,9,0,1,230000,40000
2264,33,9,335,743,24,1,0,2,2,17,9,1,1,207600,26750
2265,30,9,178,295,41,1,0,2,17,16,9,1,1,52000,89000
2266,30,9,357,805,22,1,0,3,17,17,5,1,1,176000,15500
2267,23,30,191,531,39,2,1,3,3,9,9,0,1,130000,104000
2268,27,9,291,264,29,0,0,2,1,16,5,1,1,280000,38900
2269,27,9,178,774,43,2,1,2,2,4,9,0,1,53500,132000
2270,27,9,282,91,30,1,0,1,15,9,5,1,1,140000,30500
2271,27,9,257,760,29,1,0,2,2,11,9,1,1,258000,36500
2272,27,9,257,760,29,1,0,2,2,11,9,1,1,258000,36500
2273,24,9,291,1684,33,2,0,1,17,8,5,1,1,233000,47500
2274,24,9,178,184,41,2,0,1,17,4,9,1,1,53000,94000
2275,21,9,178,783,43,2,0,3,2,4,9,1,1,25000,121500
2276,21,9,357,805,21,1,0,2,15,4,5,1,1,175500,19250
2277,21,9,357,805,21,1,0,2,15,4,5,1,1,175500,19250
2278,21,9,178,291,43,1,0,2,17,4,9,1,1,12800,95500
2279,18,9,250,189,40,2,0,1,17,4,9,0,1,170000,57750
2280,18,9,354,801,19,1,0,2,15,4,9,0,1,400000,16000
2281,18,9,94,169,33,2,0,5,14,22,5,0,1,300000,32000
2282,15,9,250,179,38,2,0,1,17,11,9,0,1,352000,39900
2283,15,9,94,178,29,2,0,1,15,9,9,1,1,184998,39500
2284,12,9,178,188,42,2,0,1,17,9,9,1,1,67000,110000
2285,12,9,178,779,42,2,1,2,2,4,5,1,1,29000,143000
2286,9,9,250,179,37,2,0,2,17,11,9,1,1,260000,47500
2287,80,3,64,1473,43,2,1,4,6,22,9,0,1,59854,594500
2288,6,9,250,187,36,2,0,2,17,8,9,1,1,246000,46500
2289,6,9,250,189,37,2,0,1,1,9,9,1,1,155000,61750
2290,6,9,169,1622,36,2,0,3,2,5,3,1,1,302000,51000
2291,3,9,257,805,26,1,0,2,2,9,9,1,1,184000,31250
2292,3,9,178,295,41,1,0,2,17,18,9,1,1,84000,89000
2293,3,9,250,180,38,2,0,2,17,9,9,1,1,145000,54000
2294,3,9,363,1512,25,1,0,1,15,11,5,0,1,188250,22250
2295,3,9,4,1003,39,2,0,2,17,5,7,1,1,130000,72500
2296,0,9,363,1504,19,0,0,1,15,18,5,1,1,186700,13500
2297,0,9,291,170,31,2,0,1,1,17,5,0,1,280000,36250
2298,0,9,178,779,41,2,0,14,18,9,5,1,1,23500,132000
2299,0,9,178,783,41,2,0,2,2,4,9,0,1,47000,104500
2300,90,9,94,171,29,2,0,1,15,13,9,0,1,223000,34500
2301,87,9,250,179,37,2,0,1,17,4,9,1,1,118000,58500
2302,87,9,354,806,19,1,0,3,15,5,9,1,1,165000,25000
2303,84,9,250,193,39,2,0,14,15,4,9,1,1,160000,69000
2304,84,9,354,807,18,1,0,2,17,17,9,1,1,228000,17750
2305,84,9,178,184,41,2,0,1,17,4,9,1,1,129000,81500
2306,84,9,250,189,39,2,0,1,1,4,9,1,1,150000,60000
2307,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
2308,78,9,282,45,29,1,0,1,15,11,5,0,1,226023,32000
2309,78,9,363,402,22,1,0,14,1,25,9,0,1,298,16750
2310,78,9,250,169,33,2,0,7,17,4,9,1,1,194000,46750
2311,75,9,363,1511,22,1,0,2,15,16,9,1,1,176000,20000
2312,75,9,250,179,38,2,0,1,17,4,9,1,1,154000,60000
2313,72,9,250,189,41,2,0,2,17,4,9,1,1,130000,64000
2314,72,9,282,64,26,1,0,1,17,4,5,1,1,217000,30000
2315,72,9,178,193,41,2,0,1,17,4,9,1,1,47000,98000
2316,72,9,94,177,37,2,0,1,1,4,9,0,1,157000,48000
2317,72,9,363,402,23,1,0,14,18,5,9,0,1,298,19000
2318,68,9,169,1622,20,1,0,2,17,18,5,1,1,0,20500
2319,68,9,178,774,43,2,2,2,2,4,9,0,1,45000,110900
2320,68,9,178,193,42,2,0,1,18,4,9,1,1,53000,102500
2321,64,9,250,169,39,2,0,2,17,4,9,1,1,180000,38000
2322,64,9,282,89,26,1,0,1,15,18,5,1,1,251,24000
2323,61,9,257,987,26,2,0,14,2,17,9,0,1,250000,23000
2324,61,9,250,180,39,2,0,2,17,4,9,1,1,192000,53500
2325,58,9,250,178,36,2,0,14,18,9,9,1,1,209,48000
2326,58,9,354,805,18,1,0,3,17,17,9,1,1,48500,16500
2327,34,23,367,1002,25,2,0,3,2,4,1,0,1,250000,49500
2328,58,9,109,669,26,1,0,3,2,27,5,1,1,267,27500
2329,55,9,178,664,42,0,1,2,2,8,9,1,1,11000,135000
2330,52,9,94,91,28,1,0,14,18,4,9,1,1,187000,33000
2331,52,9,94,0,31,1,0,2,17,18,9,0,1,585000,19900
2332,52,9,257,556,29,1,0,2,2,11,9,1,1,216000,38000
2333,52,9,250,177,40,2,0,2,17,4,9,1,1,150000,64000
2334,8,13,220,106,36,0,0,1,1,4,5,0,1,220000,49500
2335,47,10,192,844,39,2,0,3,2,4,9,0,1,181000,105000
2336,44,10,192,885,37,0,2,2,2,9,9,0,1,87767,117500
2337,47,10,192,481,44,2,1,2,18,4,9,0,1,900,204000
2338,47,10,192,541,36,1,0,3,17,22,5,1,1,130000,83500
2339,47,10,192,844,38,2,0,14,17,9,9,1,1,146619,93750
2340,47,10,192,565,24,1,0,2,2,5,9,0,1,188000,36000
2341,47,10,190,361,37,2,0,2,1,4,5,0,1,181114,57900
2342,47,10,192,844,40,2,0,2,17,4,9,0,1,159000,110000
2343,47,10,192,844,39,2,0,2,17,4,9,0,1,188000,105000
2344,47,10,190,357,31,2,0,2,17,9,5,1,1,150000,41250
2345,47,10,190,359,35,2,0,2,17,9,5,1,1,179000,60900
2346,44,10,192,834,33,2,0,2,2,9,9,1,1,220000,62000
2347,44,10,192,541,32,1,0,2,17,4,5,1,1,187500,65000
2348,44,10,198,761,31,2,0,3,2,9,5,0,1,218000,52000
2349,44,10,192,843,33,2,0,2,2,9,9,0,1,294000,58000
2350,44,10,192,837,31,2,0,2,2,22,9,0,1,290000,58000
2351,44,10,192,841,36,2,0,2,2,22,9,0,1,170000,84850
2352,44,10,190,361,37,2,0,6,17,18,5,1,1,230000,61750
2353,41,10,114,842,37,2,0,2,2,11,6,0,1,146000,116500
2354,26,30,191,531,39,2,1,2,2,9,9,0,1,124000,105500
2355,41,10,192,844,37,2,0,2,2,9,5,1,1,223000,89000
2356,41,10,190,361,36,2,0,2,15,11,5,1,1,216000,54500
2357,41,10,190,383,37,0,1,2,18,4,5,0,1,79000,78750
2358,41,10,190,360,36,2,0,2,15,22,5,1,1,178000,76000
2359,41,10,190,356,34,2,0,14,18,5,9,1,1,166000,70000
2360,41,10,192,888,40,0,0,2,2,4,9,0,1,52000,123000
2361,41,10,190,198,37,1,1,2,17,4,5,1,1,148150,77950
2362,41,10,182,613,24,1,0,3,17,4,9,1,1,27287,25750
2363,38,10,192,841,40,2,0,2,2,9,9,1,1,205000,121000
2364,38,10,192,835,33,2,0,2,2,18,9,1,1,236500,61750
2365,38,10,190,479,41,2,0,2,15,4,5,0,1,155000,104750
2366,38,10,192,843,31,1,0,2,2,17,9,1,1,208000,63000
2367,38,10,190,478,38,2,0,2,1,11,5,0,1,170000,87500
2368,38,10,182,613,20,1,0,4,15,5,5,0,1,11,15500
2369,38,10,192,844,39,2,0,14,18,4,9,0,1,210,98500
2370,38,10,192,885,41,1,0,2,2,8,9,1,1,36000,145000
2371,38,10,240,671,38,1,1,2,5,4,0,0,1,187000,143000
2372,35,10,114,842,38,2,0,2,2,4,6,1,1,58000,142500
2373,35,10,114,893,30,1,0,2,1,11,5,1,1,173000,66500
2374,23,30,191,531,39,2,1,3,3,9,9,0,1,130000,104000
2375,35,10,192,646,36,0,0,3,2,4,9,1,1,78500,87500
2376,35,10,190,126,40,0,0,1,17,4,5,1,1,48800,87000
2377,35,10,192,844,39,2,0,2,17,4,9,1,1,163000,106000
2378,32,10,192,541,31,1,0,2,17,9,9,0,1,235000,46000
2379,32,10,192,884,40,0,2,2,2,4,9,1,1,31000,138000
2380,32,10,192,844,37,2,0,2,1,11,9,0,1,283000,80000
2381,32,10,192,716,26,1,1,3,1,25,5,1,1,233000,46750
2382,32,10,192,837,32,2,0,14,18,9,9,1,1,307150,55000
2383,32,10,192,844,39,2,0,2,17,4,9,1,1,142000,119900
2384,32,10,192,843,31,2,0,1,1,9,9,0,1,200000,62750
2385,32,10,182,613,20,1,0,2,17,25,9,1,1,182000,18500
2386,29,10,198,838,31,2,0,3,1,10,5,1,1,167,55000
2387,29,10,192,841,39,2,0,2,2,4,9,0,1,71000,134500
2388,29,10,192,894,40,2,0,2,1,4,9,1,1,90000,98750
2389,29,10,192,565,25,1,0,2,3,17,9,1,1,190000,46500
2390,29,10,190,356,33,2,0,3,15,9,9,0,1,205,48000
2391,26,10,192,844,41,2,0,2,17,4,9,0,1,176000,119900
2392,26,10,240,476,42,2,0,2,2,22,9,0,1,95000,205000
2393,26,10,192,835,35,2,0,2,17,4,9,1,1,221000,58500
2394,80,3,64,1473,43,2,1,4,6,22,9,0,1,59854,594500
2395,26,10,192,844,38,2,0,2,17,4,9,1,1,133000,115000
2396,26,10,192,802,40,2,0,1,17,4,9,0,1,200000,115000
2397,26,10,190,361,33,2,0,4,17,4,5,0,1,240000,46000
2398,26,10,169,1622,40,2,0,3,17,4,9,0,1,150,99999
2399,26,10,192,893,33,2,0,3,17,9,9,0,1,247,61500
2400,26,10,114,845,29,2,0,2,2,9,6,1,1,170750,64000
2401,26,10,192,837,31,2,1,3,2,9,5,0,1,196000,63000
2402,26,10,192,844,40,2,0,2,18,4,9,0,1,123000,122000
2403,23,10,190,478,40,2,0,2,15,4,5,1,1,91000,93000
2404,23,10,192,478,40,2,1,2,2,9,9,0,1,178000,155000
2405,23,10,190,481,40,2,0,2,17,4,5,1,1,48800,84500
2406,23,10,192,844,42,2,0,2,17,4,9,0,1,85000,127500
2407,23,10,192,843,34,2,0,2,2,9,9,1,1,263500,65000
2408,23,10,192,481,43,2,2,2,18,9,9,0,1,96000,159500
2409,23,10,190,127,38,0,0,1,18,4,5,1,1,59000,81000
2410,23,10,190,480,38,2,0,2,15,4,5,0,1,177000,67500
2411,23,10,190,252,34,1,0,2,17,9,5,1,1,200000,53500
2412,23,10,192,841,40,2,0,2,3,4,9,1,1,100500,142000
2413,23,10,192,844,42,2,0,2,17,4,9,0,1,58000,128000
2414,34,17,147,1436,25,1,1,5,3,4,5,0,1,249038,70750
2415,23,10,269,1104,28,1,1,4,2,13,9,0,1,229000,42400
2416,20,10,192,844,40,2,0,2,17,4,9,1,1,90200,127000
2417,20,10,192,844,40,2,0,14,18,4,9,0,1,150000,117509
2418,20,10,182,613,23,1,0,2,17,18,9,1,1,149000,29750
2419,20,10,269,1104,22,1,1,4,2,16,9,0,1,280002,30900
2420,20,10,192,843,30,2,0,2,15,9,9,0,1,185,55000
2421,17,10,240,476,43,2,1,2,2,4,0,1,1,49000,165000
2422,17,10,192,843,32,2,0,2,2,4,9,0,1,200000,75700
2423,17,10,192,843,35,2,0,2,17,9,9,0,1,187000,75500
2424,17,10,192,645,30,1,0,2,1,11,9,1,1,708000,39000
2425,17,10,192,481,43,2,1,2,2,4,9,1,1,28000,164000
2426,17,10,190,361,39,2,0,14,15,4,5,0,1,222000,86000
2427,17,10,192,888,41,1,0,2,2,8,9,0,1,102000,118000
2428,14,10,192,481,40,2,2,2,2,4,9,0,1,69000,141000
2429,14,10,192,837,31,2,0,2,2,9,9,1,1,244000,56000
2430,14,10,192,717,26,1,1,2,17,11,9,0,1,226000,46500
2431,14,10,192,478,41,2,1,2,2,4,9,0,1,108000,139750
2432,23,30,191,531,39,2,1,3,3,9,9,0,1,130000,104000
2433,14,10,192,481,40,2,1,2,2,4,9,0,1,61000,129500
2434,14,10,192,844,41,2,0,2,1,4,9,2,0,108500,121500
2435,11,10,192,844,32,2,0,2,1,9,9,0,1,220000,65500
2436,11,10,192,844,35,2,0,2,1,11,9,0,1,223000,59000
2437,11,10,192,844,38,2,0,2,17,4,9,1,1,212000,93750
2438,11,10,269,1134,37,2,0,3,2,4,9,0,1,210707,135000
2439,11,10,192,481,40,2,1,2,2,3,9,0,0,142886,125900
2440,8,10,192,11,41,2,0,2,17,4,9,0,1,78000,138750
2441,8,10,189,129,19,1,0,2,15,4,5,0,1,232000,17000
2442,8,10,192,844,42,2,0,2,18,4,9,0,1,106000,115000
2443,8,10,192,889,34,1,0,2,2,19,5,0,1,242000,66900
2444,8,10,190,357,32,2,0,2,17,8,5,0,1,220000,46500
2445,8,10,192,716,28,1,0,3,17,25,9,0,1,240,48500
2446,8,10,192,844,41,2,0,2,1,4,9,1,1,97000,125500
2447,8,10,192,894,40,2,0,7,17,4,9,0,1,130000,118900
2448,5,10,190,357,30,2,0,2,18,9,5,0,1,355000,33250
2449,5,10,190,841,38,2,0,2,1,4,9,2,0,87067,91900
2450,5,10,198,761,30,1,0,2,17,22,5,1,1,260000,49999
2451,5,10,192,844,41,2,0,2,2,4,9,0,1,76750,133000
2452,80,3,64,1473,43,2,1,4,6,22,9,0,1,59854,594500
2453,2,10,192,841,37,2,0,2,2,6,9,1,1,113000,115000
2454,2,10,192,645,35,1,0,2,2,4,9,0,1,168000,70000
2455,2,10,192,481,40,2,1,2,2,11,9,0,1,122000,132500
2456,2,10,192,843,31,2,0,2,2,9,9,0,1,227000,51000
2457,2,10,190,481,39,2,0,2,15,4,5,1,1,90000,88500
2458,2,10,192,645,36,2,0,1,1,9,9,1,1,132700,86000
2459,2,10,192,842,36,2,0,2,2,9,9,0,1,226000,68750
2460,91,10,192,844,36,2,0,3,3,11,9,0,1,230,73000
2461,91,10,192,841,38,2,0,3,3,11,9,0,1,200,98500
2462,89,10,192,802,36,2,0,2,17,4,9,1,1,225000,67750
2463,89,10,190,361,36,2,0,2,17,4,5,1,1,132000,66500
2464,89,10,192,843,31,2,0,3,2,4,9,1,1,230000,60000
2465,89,10,192,843,31,2,0,3,2,9,9,1,1,305000,49500
2466,89,10,269,810,36,0,0,3,4,15,9,0,1,118000,101000
2467,89,10,192,888,38,1,0,3,2,8,5,1,1,70000,111890
2468,89,10,192,843,31,2,0,2,2,11,9,0,1,300000,62000
2469,89,10,192,844,42,2,0,2,2,4,9,0,1,84000,137000
2470,86,10,192,844,42,2,0,3,3,4,9,0,1,65000,139000
2471,86,10,192,481,42,2,2,2,2,4,9,0,1,108000,131500
2472,57,3,75,1522,37,2,1,8,8,4,9,0,1,128707,597500
2473,86,10,192,844,42,2,0,2,17,4,9,1,1,94000,136000
2474,86,10,269,1149,33,2,2,4,3,9,9,0,1,290000,62500
2475,86,10,190,383,34,2,0,2,17,5,5,0,1,170000,55000
2476,86,10,269,1148,34,2,1,4,3,22,9,0,1,300000,64950
2477,86,10,190,124,37,0,0,1,17,8,5,0,1,151000,61500
2478,83,10,114,842,36,2,0,3,2,4,6,0,1,287000,80000
2479,83,10,190,384,36,0,0,2,1,5,5,0,1,188000,69950
2480,83,10,190,384,36,0,0,2,17,22,5,1,1,49750,87000
2481,80,10,240,476,43,2,2,2,18,4,0,0,1,43300,220000
2482,80,10,169,1622,41,2,0,14,17,21,5,1,3,10,200000
2483,80,10,114,480,43,2,1,2,2,4,6,0,1,42000,178500
2484,80,10,192,844,41,2,0,2,17,4,9,0,1,90000,124750
2485,80,10,190,480,40,2,0,14,18,4,3,0,1,113000,80000
2486,80,10,314,1199,31,2,0,5,18,4,0,0,1,360000,44000
2487,80,10,192,717,27,1,1,2,2,11,9,1,1,291000,46900
2488,77,10,182,613,21,1,0,3,3,16,5,1,1,140000,26000
2489,77,10,192,835,31,2,0,3,2,22,5,0,1,206000,61500
2490,66,10,192,844,42,2,0,2,17,4,9,1,1,52000,138900
2491,80,23,80,1529,39,2,1,2,3,22,5,0,1,182000,199500
2492,66,10,190,15,42,0,1,1,2,23,5,1,1,10500,120000
2493,66,10,190,360,36,2,0,1,15,9,5,1,1,153000,70000
2494,66,10,269,1103,26,1,0,4,2,11,9,0,1,365000,38500
2495,63,10,190,361,37,2,0,3,17,9,5,0,1,162000,61250
2496,60,10,192,844,36,2,0,2,1,11,9,0,1,244000,71000
2497,60,10,192,842,36,2,0,2,2,22,9,0,1,252000,84000
2498,60,10,192,481,43,2,0,2,2,4,9,1,1,55000,125500
2499,60,10,192,481,40,2,1,2,2,4,9,1,1,117000,100000
2500,54,10,190,384,39,1,0,2,17,8,5,1,1,114000,122500
2501,54,10,182,613,19,1,0,2,17,22,5,1,1,173,22750
2502,51,10,192,835,36,2,0,2,2,11,9,0,1,202000,81500
2503,51,10,269,1148,38,2,2,4,18,4,9,0,1,150000,129900
2504,49,10,192,645,36,2,0,2,2,11,5,1,1,80000,92500
2505,49,10,192,841,37,2,0,2,2,4,9,1,1,102000,117000
2506,49,10,192,844,40,2,0,2,18,4,9,0,1,183900,106000
2507,49,10,192,478,42,2,2,2,18,22,9,0,1,57000,135750
2508,49,10,192,844,41,2,0,2,18,4,9,0,1,134000,122000
2509,49,10,192,478,42,2,2,2,18,8,9,0,1,101000,154900
2510,49,10,192,844,41,2,0,2,18,4,9,0,1,148000,108900
2511,34,23,367,1002,25,2,0,3,2,4,1,0,1,250000,49500
2512,49,10,192,888,39,0,0,2,18,4,5,0,1,65400,96900
2513,49,10,269,1149,35,2,2,4,18,9,9,0,1,209000,64900
2514,49,10,190,383,36,1,0,2,17,4,5,1,1,188000,52000
2515,46,10,192,645,36,1,0,2,1,11,9,0,1,140000,85350
2516,46,10,192,844,42,2,0,2,17,4,9,0,1,96000,124900
2517,43,10,192,888,38,0,0,2,2,4,9,1,1,168000,80000
2518,43,10,192,646,36,1,0,2,1,9,9,1,1,150000,84500
2519,40,10,190,478,38,2,0,2,2,4,5,0,1,136000,83500
2520,40,10,182,613,22,1,0,2,17,16,9,0,1,96000,21500
2521,40,10,192,844,40,2,0,3,2,4,9,0,1,106,135000
2522,40,10,192,843,37,2,0,2,17,4,9,1,1,164000,97000
2523,37,10,190,384,37,1,0,2,2,9,5,1,1,101000,85000
2524,37,10,182,969,22,0,0,3,2,25,9,0,1,87000,22900
2525,37,10,192,481,41,2,1,2,2,6,3,2,0,80387,136250
2526,37,10,192,884,37,1,2,2,18,4,5,0,1,98000,108500
2527,34,10,192,481,40,2,2,2,18,4,9,0,1,135000,114000
2528,34,10,192,844,36,2,0,2,18,4,9,0,1,202000,62500
2529,34,10,269,840,40,2,0,2,18,4,9,0,1,76000,141500
2530,34,10,314,1186,42,2,1,5,18,3,0,0,1,52000,219900
2531,8,13,220,106,36,0,0,1,1,4,5,0,1,220000,49500
2532,34,10,314,1186,43,2,1,5,18,4,0,0,1,35000,249900
2533,34,10,192,12,37,0,0,1,18,11,5,0,1,95000,89500
2534,34,10,192,841,36,2,0,2,18,11,9,0,1,178000,76000
2535,34,10,192,477,40,2,2,2,18,4,9,0,1,149000,123000
2536,34,10,192,888,37,1,1,2,2,9,9,1,1,59900,103000
2537,34,10,192,888,37,1,1,2,2,9,9,1,1,59900,103000
2538,34,10,269,716,28,1,1,4,3,2,9,0,1,220000,42250
2539,34,10,192,646,28,1,0,2,17,9,9,1,1,188200,55000
2540,34,10,192,889,34,1,0,2,2,11,5,1,1,109000,95000
2541,34,10,182,613,24,1,0,2,18,4,9,1,1,100,21000
2542,34,10,192,646,28,1,0,2,17,9,9,1,1,188200,55000
2543,31,10,192,979,29,2,0,3,17,18,11,1,1,163000,58000
2544,31,10,192,837,33,2,0,3,2,22,9,1,1,227000,60250
2545,31,10,192,844,36,2,0,1,18,4,11,0,1,200000,62500
2546,28,10,190,479,39,2,0,2,17,9,5,1,1,143000,94500
2547,25,10,192,844,38,2,0,3,2,4,9,1,1,315000,81000
2548,25,10,192,844,40,2,0,2,2,4,9,0,1,184000,105000
2549,80,16,377,1090,42,2,1,4,5,17,5,0,1,26100,634500
2550,25,10,192,841,40,2,0,2,17,9,9,1,1,152000,132000
2551,22,10,192,842,37,2,0,2,2,4,5,1,1,242000,95750
2552,22,10,192,477,41,2,2,2,18,4,9,0,1,104000,134000
2553,22,10,190,357,33,2,0,2,17,4,5,0,1,225000,39500
2554,22,10,269,1149,31,2,0,4,2,18,9,1,1,202000,51000
2555,19,10,269,893,34,1,0,3,2,11,9,1,1,264900,65500
2556,19,10,190,123,23,0,0,1,2,18,5,1,1,94700,23250
2557,16,10,190,357,31,2,0,2,15,9,5,1,1,247000,39750
2558,16,10,240,1148,37,2,1,4,3,11,2,0,1,220000,130000
2559,16,10,192,481,42,2,1,2,2,4,9,1,1,90000,100500
2560,16,10,192,477,43,2,0,2,2,11,3,2,0,10408,164750
2561,16,10,269,1148,34,2,2,4,18,5,11,0,1,256238,78500
2562,13,10,269,810,35,1,0,2,2,22,9,1,1,113500,96000
2563,13,10,192,716,31,1,1,2,18,17,9,0,1,247000,65000
2564,13,10,192,841,36,2,0,2,2,4,9,1,1,269000,65000
2565,10,10,182,613,24,1,0,2,17,10,9,0,1,75000,19500
2566,10,10,192,477,43,2,1,2,2,4,9,0,1,50000,165000
2567,10,10,190,1131,32,0,0,4,18,18,4,0,1,103000,85000
2568,7,10,192,844,40,2,0,2,2,4,9,1,1,104000,114000
2569,8,13,220,106,36,0,0,1,1,4,5,0,1,220000,49500
2570,7,10,192,481,41,2,1,2,2,4,9,0,1,170,127000
2571,7,10,192,481,41,2,1,2,2,4,9,0,1,170,125000
2572,7,10,190,361,34,2,0,2,15,5,5,1,1,135000,60000
2573,7,10,269,1134,36,0,1,4,7,22,11,0,1,148000,125000
2574,4,10,192,893,34,1,0,2,17,22,5,1,1,153000,71500
2575,4,10,269,1103,25,1,0,4,17,18,5,1,1,285000,26999
2576,1,10,192,844,41,2,0,3,2,4,9,0,1,133000,122000
2577,1,10,192,835,36,2,0,2,2,11,9,1,1,145500,63900
2578,1,10,192,477,43,2,0,2,18,4,9,0,1,37000,145000
2579,1,10,192,884,36,1,0,2,18,9,9,0,1,162000,79500
2580,1,10,240,476,44,2,2,2,18,4,0,0,1,20000,235000
2581,1,10,269,1148,36,2,2,4,18,22,9,0,1,207271,103500
2582,1,10,192,481,41,2,2,2,18,4,9,0,1,147000,119650
2583,1,10,192,888,41,0,0,2,18,4,9,0,1,34000,117500
2584,88,10,192,888,39,0,0,3,2,9,5,1,1,6700,115750
2585,85,10,192,844,42,2,0,3,17,4,9,1,1,100000,114000
2586,85,10,114,716,29,2,0,2,2,25,5,1,1,250000,63000
2587,79,10,192,840,38,2,0,3,2,4,9,1,1,165000,99000
2588,76,10,269,1105,23,1,0,4,5,25,9,0,1,267000,25500
2589,80,3,64,1473,43,2,1,4,6,22,9,0,1,59854,594500
2590,73,10,192,840,40,2,0,2,2,4,9,1,1,47000,96000
2591,73,10,192,833,37,2,0,2,17,9,9,1,1,120000,100000
2592,73,10,192,844,42,2,0,2,18,4,9,0,1,60000,133750
2593,69,10,192,839,32,2,0,2,18,22,4,0,1,190000,62500
2594,69,10,192,541,24,1,0,2,17,9,5,1,1,217500,33750
2595,65,10,207,1162,21,0,0,4,3,5,3,0,1,395000,41250
2596,65,10,192,840,38,2,0,2,2,4,9,1,1,165000,99000
2597,65,10,240,476,43,2,1,5,2,4,0,0,1,62000,217000
2598,62,10,192,481,40,2,2,2,18,4,9,0,1,128807,122000
2599,62,10,192,481,40,2,2,2,18,9,9,0,1,86920,125000
2600,62,10,192,844,41,2,0,2,18,22,9,0,1,112059,107750
2601,62,10,192,481,40,2,2,2,18,9,9,0,1,112049,124000
2602,62,10,192,843,32,2,2,2,18,8,9,0,1,265000,59000
2603,62,10,314,1186,41,2,1,5,18,9,0,0,1,56259,247500
2604,62,10,240,476,43,2,2,2,18,4,0,0,1,52000,205750
2605,62,10,269,1103,22,0,0,4,3,18,9,1,1,390000,28250
2606,62,10,192,481,41,2,1,2,2,4,9,0,1,147000,138500
2607,62,10,192,885,39,1,0,1,18,4,9,0,1,171000,99900
2608,62,10,190,894,40,1,1,2,2,11,5,0,1,68000,108500
2609,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
2610,62,10,192,844,39,2,0,2,18,4,9,0,1,193500,103000
2611,59,10,192,478,42,2,1,3,3,22,9,0,1,57000,135750
2612,59,10,190,198,37,1,1,2,17,9,5,1,1,106000,90000
2613,56,10,192,844,39,2,0,3,2,11,9,1,1,143000,109000
2614,50,10,192,717,27,1,1,3,2,4,5,1,1,227000,49600
2615,50,10,269,841,42,2,0,2,18,22,9,0,1,55000,178500
2616,50,10,269,841,38,2,0,2,18,22,9,0,1,219000,93500
2617,50,10,192,481,41,2,2,2,18,4,9,0,1,133000,119500
2618,50,10,314,1186,41,2,1,5,18,18,0,0,1,57000,182000
2619,50,10,192,885,41,0,2,2,18,4,9,0,1,92000,132500
2620,50,10,192,646,36,1,0,2,18,8,5,0,1,195000,64500
2621,50,10,192,478,42,2,2,2,18,18,9,0,1,190000,134950
2622,50,10,192,716,26,1,0,2,18,5,5,0,1,260000,36500
2623,50,10,192,477,40,2,2,2,18,11,9,0,1,125000,123000
2624,50,10,198,362,33,2,0,2,18,5,5,0,1,180000,59500
2625,50,10,190,893,38,1,2,2,18,4,5,0,1,109000,77900
2626,50,10,192,478,42,2,2,2,18,4,9,0,1,70000,156750
2627,50,10,192,481,43,2,0,2,18,4,9,0,1,53000,137500
2628,50,10,192,478,43,2,0,2,18,4,9,0,1,24000,142500
2629,8,13,220,106,36,0,0,1,1,4,5,0,1,220000,49500
2630,50,10,192,844,38,2,0,2,18,11,9,0,1,195000,79500
2631,50,10,192,844,38,2,0,2,18,11,9,0,1,206000,84500
2632,50,10,192,844,35,2,0,2,18,11,9,0,1,260000,54750
2633,50,10,192,843,30,2,0,2,18,4,9,0,1,273000,45000
2634,50,10,190,357,31,2,0,2,18,17,5,0,1,260000,34500
2635,50,10,192,843,31,2,0,2,18,18,5,0,1,240000,49250
2636,50,10,190,1622,37,2,0,2,18,22,5,0,1,165000,65000
2637,50,10,192,841,41,2,0,2,18,9,9,0,1,133424,136000
2638,50,10,192,481,43,2,2,2,18,4,9,0,1,96000,141500
2639,50,10,192,843,30,2,0,2,18,8,5,0,1,260000,45500
2640,50,10,114,1622,32,2,0,2,18,18,6,0,1,275000,50000
2641,50,10,190,361,37,2,0,2,18,9,5,0,1,207000,54750
2642,50,10,190,357,30,2,0,2,18,4,5,0,1,209000,42500
